YEAR,ENTITY,DEBT_NAME,ORIGINAL_AMOUNT,OUTSTANDING_FYE,PROJECT,DEBT_TYPE,HAS_DEBT,SOURCE_SHEET
2022,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","TDZ Revenue Refunding Bonds, Series 2017A",36215000.0,,"Proceeds loaned to City of Memphis, and together with other available funds, will be used to refund and defease the Memphis Center City Revenue Finance Corporation Federally Taxable Senior Revenue Bonds, Series 2011A, Exempt Subordinate Revenue Bonds, Series 2011B and Federally Taxable Subordinate Revenue Bonds, Series 2011C (Pyramid and Pinch District Redevelopment Project) and pay certain costs of issuance.",Conduit,True,2022
2022,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","The Industrial Development Board of the City of Memphis and County of Shelby, Tennessee Variable Rate Demand Revenue Bonds Series 2007A and Series 2007B",5600000.0,,"Finance or refinance the acquisition, renovation, construction and equipping of certain Boys and Girls Club facilities in the City of Memphis.",Conduit,True,2022
2022,Fayetteville-Lincoln County Industrial Development Board,Industrial Revenue Bond (Industrial Park Project) Series 2021,2590000.0,,Horizon Industrial Park,Direct,True,2022
2022,Fayetteville-Lincoln County Industrial Development Board,Lease Revenue & Tax Refunding Bonds (Series 2007),4960000.0,4795000.0,Hospital Facility Project,Conduit,True,2022
2022,Fayetteville-Lincoln County Industrial Development Board,Lease Revenue & Tax Refunding Bonds (Series 2013),6735000.0,730000.0,Hospital Facility Project,Conduit,True,2022
2022,Fayetteville-Lincoln County Industrial Development Board,Tax Increment Revenue Note (Series 2015 A & Series 2015 B),850000.0,221589.53,The Avenue at Lincoln Center,Direct,True,2022
2022,Gallatin Industrial Development Board,,,,,No Debt,False,2022
2022,Hancock County Industrial Development Board,,,,,No Debt,False,2022
2022,Hartsville/Trousdale County Industrial Development Board,,,,,No Debt,False,2022
2022,Hawkins County Industrial Development Board,,,,,No Debt,False,2022
2022,"Industrial Board of Coffee County, Tennessee, Inc.",,,,,No Debt,False,2022
2022,"Industrial Board of the Town of Bruceton, Tennessee",,,,,No Debt,False,2022
2022,Industrial Development Authority of Overton County,,,,,No Debt,False,2022
2022,"Industrial Development Board of Anderson County, Tennessee","Tax Increment Revenue Note (David Jones Business Park Development), Series 2017",450000.0,314130.39,David Jones Business Park Development Phase 1,Direct,True,2022
2022,"Industrial Development Board of Anderson County, Tennessee","Tax Increment Revenue Note (David Jones Business Park Development), Series 2022",350000.0,350000.0,David Jones Business Park Development Phase 2,Direct,True,2022
2022,"Industrial Development Board of Anderson County, Tennessee","Tax Increment Revenue Note (STNL Development Area), Series 2019",550000.0,522499.9,STNL Development Area,Direct,True,2022
2022,"Industrial Development Board of Anderson County, Tennessee","Tax Increment Revenue Note (The Glen Alpine Economic Development Area), Series 2020",1250000.0,1203910.53,The Glen Alpine Economic Development Area,Direct,True,2022
2022,"Industrial Development Board of Anderson County, Tennessee","Tax Increment Revenue Note (VRL Hotels 5 LLC Project), Series 2019",1000000.0,923497.12,VRL Hotels 5 LLC Project,Direct,True,2022
2022,Industrial Development Board of Blount County and the Cities of Alcoa and Maryville,INDUSTRIAL REVENUE NOTES (PROJECT PEARL) SERIES 2020A & 2020B ISSUED 2021,12000000.0,11000000.0,INFRASTRUCTURE FOR PROJECT PEARL FACILITY,Direct,True,2022
2022,Industrial Development Board of Blount County and the Cities of Alcoa and Maryville,Maryville Civic Arts Center Project,32300000.0,6190000.0,Clayton Center for the Arts Construction Note,Conduit,True,2022
2022,Industrial Development Board of Blount County and the Cities of Alcoa and Maryville,R&D Park Note,5000000.0,4661071.0,Construction of R&D Park,Direct,True,2022
2022,Industrial Development Board of Blount County and the Cities of Alcoa and Maryville,R&D Park Note,5000000.0,4969769.0,Construction of R&D Park,Direct,True,2022
2022,Industrial Development Board of Blount County and the Cities of Alcoa and Maryville,R&D Park Note,5000000.0,4992143.0,Construction of R&D Park,Direct,True,2022
2022,Industrial Development Board of Blount County and the Cities of Alcoa and Maryville,R&D Park Note,5000000.0,4840320.0,Construction of R&D Park,Direct,True,2022
2022,"Industrial Development Board of Brownsville, Tennessee",,,,,No Debt,False,2022
2022,"Industrial Development Board of Campbell County, Tennessee",,,,,No Debt,False,2022
2022,Industrial Development Board of Cheatham County,,,,,No Debt,False,2022
2022,"Industrial Development Board of Crockett County, Tennessee",,,,,No Debt,False,2022
2022,"Industrial Development Board of Cumberland County, Tennessee",,,,,No Debt,False,2022
2022,"Industrial Development Board of DeKalb County, Tennessee",,,,,No Debt,False,2022
2022,Industrial Development Board of Dyer County,Tax Increment Revenue Note,3000000.0,2756413.77,The Commons Retail Development Project,Conduit,True,2022
2022,Industrial Development Board of Erin,,,,,No Debt,False,2022
2022,"Industrial Development Board of Fentress County, Inc.",,,,,No Debt,False,2022
2022,Industrial Development Board of Franklin County,Industrial Development Board - Land,822666.0,0.0,Purchase Property for Industrial Use,Direct,True,2022
2022,"Industrial Development Board of Gibson County, Tennessee",,,,,No Debt,False,2022
2022,"Industrial Development Board of Grainger County, Tennessee",,,,,No Debt,False,2022
2022,Industrial Development Board of Grundy County,,,,,No Debt,False,2022
2022,Industrial Development Board of Hamilton County,Tennessee Aquarium - Series 2020A & Series 2020B,16000000.0,,Tennessee Aquarium,Conduit,True,2022
2022,"Industrial Development Board of Humphreys County, TN",,,,,No Debt,False,2022
2022,"Industrial Development Board of Jefferson County, Tennessee",,,,,No Debt,False,2022
2022,Industrial Development Board of Knox County,"Boys & Girls Club of the TN Valley, Series 2020, 1/31/2020",8792873.58,1475000.0,Boys & Girls Club,Conduit,True,2022
2022,Industrial Development Board of Knox County,"Knoxville Zoological Gardens, Inc., Series 2019, 8/23/2019",15000000.0,2457537.84,Zoo Knoxville,Conduit,True,2022
2022,Industrial Development Board of Knox County,"Tax Increment Revenue Note, Series 2011A, 9/30/2011",6000000.0,0.0,Northshore Town Center,Direct,True,2022
2022,Industrial Development Board of Knox County,"Tax Increment Revenue Note, Series 2011B, 9/30/2011",3000000.0,0.0,Northshore Town Center,Direct,True,2022
2022,Industrial Development Board of Knox County,"Tax Increment Revenue Note, Series 2019A, 11/12/2019",2000000.0,2000000.0,Grassy Creek,Direct,True,2022
2022,Industrial Development Board of Knox County,"Tax Increment Revenue Note, Series 2019B, 11/12/2019",500000.0,500000.0,Grassy Creek,Direct,True,2022
2022,Industrial Development Board of Knox County,"Tax Increment Revenue Note, Series 2020, 12/22/2020",2507841.21,1878642.15,Northshore Town Center,Direct,True,2022
2022,Industrial Development Board of Knox County,"The Change Center, Series 2017, 7/31/2017",2300000.0,964778.36,The Change Center,Conduit,True,2022
2022,Industrial Development Board of Knox County,"Young Men's Christian Assoc. of ETN, Series 2019, 8/16/2019",5500000.0,3652611.98,YMCA of East TN,Conduit,True,2022
2022,"Industrial Development Board of Lake County, Tennessee",,,,,No Debt,False,2022
2022,"Industrial Development Board of Lauderdale County, Tennessee",,,,,No Debt,False,2022
2022,Industrial Development Board of Loudon County,,,,,No Debt,False,2022
2022,Industrial Development Board of Marion County,,,,,No Debt,False,2022
2022,Industrial Development Board of McMinn County,Armstrong Promissory Note - 2017,1695900.0,1222216.0,Land acquisition for expansion of North Etowah Industrial Park,Direct,True,2022
2022,Industrial Development Board of McMinn County,Revenue Bond - 2012,5000000.0,1375000.0,Creative Foam Corporation Project Limited Obligation Revenue Bond,Conduit,True,2022
2022,Industrial Development Board of McMinn County,Revenue Refunding Bond - 2012,9383150.0,7334864.0,Tennessee Wesleyan College Educational Facilities Revenue Refunding Bonds,Conduit,True,2022
2022,Industrial Development Board of McMinn County,Tax Increment Financing Note - 2016,800000.0,800000.0,Madison Park Redevelopment,Conduit,True,2022
2022,Industrial Development Board of McMinnville-Warren County,Caney Fork Electric 2019,1670763.0,1314952.31,Building - Spec Bldg #4,Direct,True,2022
2022,Industrial Development Board of McMinnville-Warren County,Caney Fork Electric Coop 2012,740000.0,13702.82,Building / Sansin,Direct,True,2022
2022,Industrial Development Board of McMinnville-Warren County,Caney Fork Electric Coop 2012,300000.0,8333.14,Building- Sansin,Direct,True,2022
2022,Industrial Development Board of McMinnville-Warren County,Caney Fork Electric Coop 2013,205000.0,,Building- Magness Dr.,Direct,True,2022
2022,Industrial Development Board of McMinnville-Warren County,Caney Fork Electric Coop 2014,2000000.0,396655.8,Building - DN Plastics,Direct,True,2022
2022,Industrial Development Board of McMinnville-Warren County,Caney Fork Electric Coop 2014,300000.0,57500.0,Building- DN Plastics,Direct,True,2022
2022,Industrial Development Board of McMinnville-Warren County,Housing Urban Bond 2009,3205000.0,2825000.0,Beersheba Tower Housing,Conduit,True,2022
2022,Industrial Development Board of McMinnville-Warren County,TVA 2014,1000000.0,224390.88,Building- MPC,Direct,True,2022
2022,Industrial Development Board of McMinnville-Warren County,TVA 2014,1870000.0,1113720.99,Building- Sansin,Direct,True,2022
2022,Industrial Development Board of McMinnville-Warren County,TVA 2014,1200000.0,629756.27,Building - DN Plastics,Direct,True,2022
2022,Industrial Development Board of Meigs County and the City of Decatur,,,,,No Debt,False,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Adjustable Rate Industrial Development Revenue Bonds Series 1999,5000000.0,400000.0,"Steel Coils, Inc. Project",Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Adjustable Rate Revenue Refunding Bonds Series 2005,4850000.0,2.0,Nashville Public Radio Project,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Bellevue Tax Increment Revenue Bonds,21935000.0,15598222.0,Bellevue Mall Project,Direct,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Country Music Foundation 2010,23200000.0,13920004.0,Country Music Hall of Fame,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Country Music Foundation Project Series 2015B,9535000.0,2860500.0,Country Music Foundation,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Educational Facilities Revenue Bond Series 2010,6716460.0,4029876.0,Saint Paul Christian Academy,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Educational Facilities Revenue Bonds Series 2003B,7500000.0,375000.0,David Lipscomb University Project,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Educational Facilities Revenue Bonds Series 2004,2900000.0,290000.0,St. Bernard Academy Project,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Educational Facilities Revenue Bonds Series 2007,1400000.0,350000.0,Watkins Institute Project,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Educational Facilities Revenue Bonds Series 2010,30000000.0,16800000.0,Montgomery Bell Academy Project,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Educational Facilities Revenue Refunding Bonds Series 2003,6500000.0,325000.0,Trevecca Nazarene University Project,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Educational Facilities Revenue Refunding and Improvement Bonds Series 2002,8000000.0,,University School of Nashville Project,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,HCA Series 2012,100000000.0,66666670.0,HCA Personal Property,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,HCA Series 2012,100000000.0,66666670.0,HCA Real Property,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Industrial Development Bond 2012,260000000.0,147333329.0,HCA West End Summit Project,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Industrial Development Revenue Bonds Series 2001,4000000.0,640000.0,"L & S, LLC Project",Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Industrial Development Revenue Bonds Series 2014,225000000.0,156521739.0,Bridgestone Americas Project,Conduit,True,2022
2022,Industrial Development Board of Metropolitan Nashville and Davidson County,Industrial Development Revenue Note Series 2010A,280000000.0,126000000.0,Omni Nashville LLC Project,Conduit,True,2022
